sentiment,Nhiệt liệt chào mừng ngày thành lập! See Translation
sentiment,Noo đang ở ngày hội Castrol Hành Trình Như Ý Tết Bính Thân 2016 đây cả nhà ơi!!!!! Mọi người đã sẵn sàng cho một năm Bốc Như Mới chưa!!!! Cùng Castrol đón Tết nhé cả nhà castrol hanhtrinhnhuy
sentiment,"Vợ chồng Lưu Hương Giang đôi lần xích mích trên ghế 'nóng' ""... Trước câu hỏi về sự đồng thuận của hai vợ chồng mỗi khi chọn thí sinh ở vòng Giấu mặt, Lưu Hương Giang nói vui: ""Có khi năm sau mỗi người ngồi một ghế cho khỏi cãi nhau"". Nữ ca sĩ chia sẻ thêm cô và chồng nhiều khi vẫn bất đồng quan điểm trong việc chọn lựa. Có lúc, cô đánh giá ""màu"" thí sinh này không mới nhưng Hồ Hoài Anh vẫn đòi nhấn nút xoay ghế. Nói về tiêu chí chọn thí sinh trong mùa mới, nhạc sĩ Hồ Hoài Anh cho rằng anh dễ tính hơn nhiều. ""Mùa đầu tiên, chúng tôi chọn thí sinh theo tiêu chí rất gắt gao, mùa hai thoáng hơn một chút và đến mùa này thì cứ thích là nhấn nút theo cảm xúc. Có khi, bà xã còn phải ngăn cản vì tôi chọn quá dễ"". Cặp vợ chồng cho biết họ đã đắn đo trước khi nhận lời tham gia mùa thứ ba vì sợ xuất hiện hoài sẽ làm khán giả bị ""nhàm"". Tuy nhiên, tình yêu với trẻ con và tâm huyết với công việc vẫn giữ họ ở lại... "" Nguồn: VnExpress See Translation"
sentiment,"Phong cách ""Quý sờ tộc"" Bộ sưu tập ""Mùa hè thanh vắng"" Nhà thiết kế: Thủy Nguyễn Model: Lưu Hương Giang See Translation"
sentiment,"Biểu cảm của mình và chị Minh trong tấm này quá xuất sắc hihi, theo bạn thì là khóc hay cười??"
sentiment,Lại thêm 2 bạn nhỏ tài năng gia nhập Team Giang - Hồ See Translation
sentiment,Không khí thật nhộn nhip tại ngày hội Castrol Hành Trình Như Ý Tết Bính Thân 2016!!! Noo cảm ơn cả nhà đã quẫy hết mình trong đêm nay....! See ya cả nhà...! ‪castrol‬ ‪hanhtrinhnhuy‬
sentiment,"[Ad] đang đi diễn ở Quảng Bình , lại không xem "" Giọng hát Việt nhí"" được .Bạn nào đang xem GHVN điểm danh tí nào See Translation"
purchase,"Dâù Dài Mi Linh Sam  ==>Hiệu quả sau 7 ngày sử dụng,4-5 tuần mi dài như mong muốn Giá lẻ:150k Buôn Lẻ;0977 250 992 See Translation"
sentiment,Vũ điệu xoắn quẩy của Mina và Mimi ( Chéc tui chớt với 2 nàng này ) See Translation
advertisement,"BỆNH CẢM CÚM TRẺ NHỎ TRONG NHỮNG NGÀY GIAO MÙA ✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪✪ Cảm cúm! Chảy nước mũi hoặc nghẹt mũi, ngứa hoặc đau họng, ho, xung huyết mắt,hắt hơi, chảy nước mắt, sốt nhẹ, .. Cảm cúm thông thường là nhiễm virus đường hô hấp trên, mũi và cổ họng. Cảm cúm thông thường không có nguy hiểm gì đến sức khỏe của trẻ, thường sau 1 tuần sẽ hết. Tuy nhiên, vì trẻ có sức đề kháng yếu nên khả năng miễn dịch của cơ thể kém hơn nên bệnh dễ kéo dài hơn và sinh ra biến chứng như viêm phế quản, viêm phổi, viêm tai giữa, … Hầu hết trẻ em, đặc biệt là trẻ dưới 6 tuổi có thể bị nhiễm virus gây cảm cúm nhiều lần trong năm, có khi lên đến chục lần nếu sức đề kháng của cơ thể kém. Virus xâm nhập vào cơ thể thông qua miệng hoặc mũi, có thể lây lan trong không khí khi một ai đó bị bệnh ho, hắt hơi hoặc nói, qua các vật dụng như khăn, đồ chơi hoặc điện thoại, …,của người bị cảm cúm. ✪THUỐC HO - Trẻ dưới 1 tuổi✪ Uống 1 chai siro HO NAOMY, cho con uống thêm cho mau hết, đây là thuốc trị ho cho trẻ em được bào chế từ thảo dược rất an toàn. Cho con uống theo chi dẫn cho từng độ tuổi trong toa. Trẻ sơ sinh cũng uống tốt. *Sản phẩm được bán tại các hệ thống nhà thuốc trên toàn quốc. * Vì chúng tôi ít online facebook nên quý khách xin vui lòng liên hệ trực tiếp để được tư vấn thêm. * Hotline: 0981236385 (Ms Liên). ********************************************************* CÔNG TY TNHH Đầu Tư Dược Phẩm Minh Đức MD Pharma HÀ NỘI: Địa chỉ: P320 - CT3A KĐT Mễ Trì Thượng Mễ Trì, Nam Từ Liêm. MD Pharma ĐÀ NẴNG: Địa chỉ: K05/09 Cù Chính Lan, Quận Thanh Khê △◉ ◆♞✦♤❀♙♪☥✖✮♠♠❥♙☝∞♠♋♝❂☒ See Translation"
sentiment,"Ý tưởng phù hợp, với sự nỗ lực của BTC; Thời tiết khá thuận lợi; Tinh thần các đội, đặc biệt là các chị em lên rất cao (01 ngày trước ngày đỉnh cao trong năm), cùng với sự ủng hộ của Công đoàn DKVN  Lãnh đạo Ngân hàng ... đã góp nên thành công của các hoạt động chào mừng Ngày 08.03.2015 của PVcomBank tại Hà Nội, Ngày hội. Cám ơn tất cả!!! Mọi người vào nhận ảnh nhé: See Translation"
sentiment,"[AD] Đã ghi hình xong vòng đối đầu "" Giọng hát Việt nhí 2015"". Có nhiều niềm vui,nhưng cũng có những sự nuối tiếc và cả nước mắt. See Translation"
sentiment,"Cả nhà ơi!!! Tết sắp đến mọi người đã chuẩn bị mọi thứ để đón xuân chưa?! Noo đang háo hức chuẩn bị cho ngày hội Castrol Hành Trình Như Ý Tết Bính Thân 2016 tại Aeon Mall Tân Phú (30 Bờ Bao Tân Thắng, P. Sơn Kỳ,) Q. Tân Phú vào 18h30 tối 22/1 nè!!!! Cả nhà nhớ thay nhớt Castrol POWER1 cho xế cưng để có một Hành Trình Như Ý trong năm mới nhé!!!! ‪Hànhtrìnhnhưý‬ ‪Bốcnhưmới‬"
sentiment,"Montessori khác xa những phương pháp giáo dục con truyền thống. Một khi đã quyết định chọn lựa phương pháp này cho con mình, bố mẹ cần theo sát những nguyên tắc bất di bất dịch của Montessori để con được đào tạo theo đúng bài bản Nguyên tắc số 1: Đơn giản Càng truyền đạt ngắn gọn, dễ hiểu bé càng nhanh nắm được vấn đề. Vì vậy, bố mẹ nên tránh cách diễn đạt phức tạp, vòng vo. Chẳng hạn, khi muốn con học về quả bóng, hãy nói “bóng”, không nên dùng câu dài như “quả bóng màu xanh”. Nguyên tắc số 2: Bình tĩnh và kiên nhẫn Hẳn bố mẹ nào cũng muốn con nghe lời và làm theo y lệnh. Tuy nhiên, phương pháp Montessori đề cao sự kiên nhẫn của bố mẹ. Khi bạn mở lời: “Mẹ muốn nhờ bé làm hộ mẹ việc A, B, C” thì hãy kiên nhẫn chờ đợi bé. Sai lầm của rất nhiều ông bố, bà mẹ là để mất sự bình tĩnh của mình, khi thấy bé không đáp ứng thì lại tự mình làm. Nguyên tắc số 3: Không có phần thưởng hay trừng phạt Theo cách thông thường, bố mẹ thường treo giải thưởng để khuyến khích con đạt tới thành tích nào đó như đi chơi công viên hay ăn nhà hàng khi bé đạt điểm 10 chẳng hạn. Ngược lại, khi con không nghe lời, bị điểm xấu hay phạm một lỗi nào đó thì sẽ bị đánh đòn, la mắng, so sánh với các bạn khác. Đối với phương pháp Montessori, không có phần thưởng cũng như các hình phạt. Dạy con bằng phương pháp này, bố mẹ cần chú trọng đến việc dạy con tự chịu trách nhiệm. Ví dụ, nếu bé làm dơ tường thì sẽ phải tự lau dọn. Nguyên tắc số 4: Duy trì sự tập trung Bố mẹ có thể thấy bé say mê một món đồ chơi hay một trò chơi nào đó. Lúc này, không nên xen vào trò chơi của bé, trừ khi bạn có một lý do đặc biệt. Bé cần sự tập trung để tìm ra nhiều cách chơi của riêng mình, cũng như giải quyết vấn đề gặp phải trong lúc chơi. Nếu như bố mẹ xen vào thì sẽ làm mất sự tập trung của bé. Tệ hơn, việc chỉ mặt đặt tên chỉ khiến bé có lối tư duy rập khuôn, cứng nhắc. Nguyên tắc số 5: Trực quan Nếu bạn chỉ nói mà không cho trẻ xem hay thực hành thì trẻ sẽ quên ngay. Vì vậy, việc dạy con cần trực quan, cho bé không gian và thời gian để thực hành, mày mò, khám phá. Tương tự, khi bố mẹ muốn dạy trẻ thấm nhuần một đức tính nào đó như kiên nhẫn, chăm chỉ… thì cần phải làm gương cho bé. See Translation"
sentiment,"Quay cả ngày rồi và chưa biết khi nào mới xong, chú heo đói bụng rồi giờ phải nàm thao?"
sentiment,"Vui thì tối có luôn, buồn thì chắc mai ...  A song by ‪ChâuĐăngKhoa‬ Mastered by ‪ĐỗHiếu‬ Photo by ‪LêThiệnViễn‬ Styled by ‪Travis‬ Cover by ‪Tuấn5Am‬ Make up by ‪BốiBối‬"
sentiment,Hình tượng mới hehehe
sentiment,"Thứ bảy tuần này Noo sẽ trình bày những siêu phẩm remix trên ""sân nhà"" tại Aeon Mall Tân Phú ở Tp. HCM đó, đảm bảo Tiger Remix năm nay sẽ còn hoành tráng hơn cả năm ngoái nữa, nhớ đến cháy hết mình với Noo vào lúc 7g ngày 23/1 nha ‪danhthucbanlinh‬"
sentiment,"[AD] thương anh quá, giờ này anh còn đang ở phòng thu tranh thủ chợp mắt để tí nữa sửa nhạc cho Vietnam Tophit ngày mai, rồi thu âm nhạc để quay quảng cáo ngày mốt, ngày kia nữa là a lại hát bài mới cho Mai Vàng, rồi sau đó là Tiger Remix, cuối tuần lại căng thẳng cho show The Remix chủ đề world music, Ad thấy anh đúng nghĩa là siêu nhân ;(("
sentiment,"Cả ngày hôm nay người lâng lâng, cười hoài tới giờ… Lí do là sáng sớm được lì xì nguyên một tràng cười kèm lời chúc “Lì xì hun cái chóc, Tết này vui đụng nóc” Dễ thương quá chịu không nổi nên năn nỉ hỏi chổ tải về liền bộ sticker dễ thương nè!!! Các tình yêu chúc Noo gì nè ^^?  Lìxìtiếngcười Tếtcườithảga"
sentiment,"Tớ là Thịn Thịn Tớ đơn giản , tớ thẳng thắn Tớ ghét giả tạo , mào mè ( xà rần xà rần tớ bụp ráng chịu ) Tớ biết hát , biết múa Tớ yêu thương những người yêu thương tớ Hãy yên tâm khi ở bên tớ ... Thế Giới để tớ gánh cho 😎"
sentiment,Đà Đẵng đông dzui quá nè mặc trời mưa phùn ... Khán Giả vẫn nhiệt tê liệt 😎😎😎 hnay tớ đi làm Giám Khảo với hội đồng Bánh Khảo quen thuộc ko nè ... Ai đoán ra hết có thưởng nhoé àh mọi người ở nhà cũng đừng quên giúp tớ cỗ vũ hết mình cho team 07 gửi 7457 của tớ nhen Thịnh - Vịnh - Vinh ... Ko biết giờ này ko khí ở mặt trận thế nào nhỉ Gặp lại Mọi Người tuần sau nhé ... Chụt choẹt
sentiment,"Lại gặp nhau, Remix mùa 2 lên sóng , lại tuần nào cũng giật tung người , he he. Chúc mừng năm mới anh chị em nhà mình ( hnay mới mò vào ) See Translation"
sentiment,"Ngủ sớm thôi, mai lại phải bay Đà Nẵng... cuộc đời là những chuyến đi ..."
advertisement,"TỔNG QUAN DỰ ÁN VINHOMES LIỄU GIAI Tên dự án: Vinhomes Liễu Giai ( tên chưa chính thức) Địa chỉ: 29 Liễu Giai, Ba Đình, Hà Nội Chủ đầu tư: Tập đoàn Vingroup Công ty thiết kế: Công ty cổ phần DTH -Công ty tư vấn ĐTXD Sao Việt Nhà thầu xây dựng: Công ty Delta Diện tích đất dự án: 13.500 m2 Quy mô dự án: gồm Tổ hợp Văn phòng – TTTM – chung cư cao cấp Diện tích xây dựng : 6.500 m2 (Mật độ 54% diện tích ) Tổng số : 365 căn hộ cao cấp Quần thể: Bao gồm 2 tòa tháp cao 30 tầng + 6 tầng TTTM + 6 tầng hầm Tiếp nối những dự án bất động sản đẳng cấp như: Times City, Royal City, Vinhomes Nguyễn Chí Thanh, Vinhomes Tân Cảng… Vinhomes Central Palace Liễu Giai được chắt lọc những tinh túy của các dự án trước đó. Ưu Điểm nổi bật trong thiết kế tối đa hóa không gian sống thiên nhiên,… Quý khách có nhu cầu vui lòng đăng ký thông tin tại https://docs.google.com/…/13JM1knjZQPCIHdBr4y-gYeP…/viewform Chúng tôi sẽ cập nhật thông tin về dự án Vinhomes Liễu Giai cho quý khách. See Translation"
sentiment,"Bật mí nguồn gốc của cơn sốt YnotDance vừa qua, điệu nhảy thần thánh thật ra là những bước nhảy trong MV mới toanh vừa ra lò của Min, hợp tác cùng YoMost. MV Sẻ Chia Từng Khoảnh Khắc, được remix bởi Hoàng Touliver, còn có sự góp mặt của Phở Đặc Biệt, quán quân SYTYCD Hải Anh, Sơn Lâm và dàn sao SYTYCD khác.  Còn chờ gì nữa mà không nhảy YnotDance cùng các sao và tận hưởng một cảm giác thật YoMost?  YnotdancecùngYoMost Sẻchiatừngkhoảnhkhắc Min HoàngTouliver See Translation"
sentiment,Sáng mai ngày hội Việt-Nhật @ Aeon Mall Long Biên HÀ Nội nhé cả nhà ‪teamnoo‬ ‪camnhannhatban‬
purchase,"GÀ ĐÔNG TẢO THUẦN CHỦNG CHÍNH GỐC HƯNG YÊN CHỈ TỪ 220.000đ/kg Là cơ sở cung cấp gà Đông Tảo uy tín lâu năm, với tiêu chí: “Thà bán 1 con gà ngon, còn hơn bán cả trăm con gà dởm”. Chúng tôi luôn đem đến cho khách hàng những chú gà ngon nhất với giá cả phải chăng nhất. Hotline: 0982867767 https://www.facebook.com/permalink.php?story_fbid=128555374193802id=100011180190523 See Translation"
sentiment,"Khi trả lời phiếu khảo sát tại sự kiện, các bạn sẽ có cơ hội nhận được những phần quà hấp dẫn như: cuốn ""Cẩm nang Du Lịch Nhật Bản"" tổng hợp thông tin văn hóa và du lịch Nhật Bản và lịch năm 2016. Khi ""Like"" Facebook và đăng ký nhận Newsletter hàng tháng, các bạn sẽ được nhận sticker có in hình ca sĩ Noo Phước Thịnh, túi vải... Hãy nhanh tay lên nhé vì số lượng phần quà có hạn!  http://www.camnhannhatban.vn/…/japanday2016-hanoi-cung-kha…/"
sentiment,"Tuần sau là Tết rồi, nhà bạn đã chuẩn bị gói bánh chưng, bánh tét chưa? Có bạn nào biết bí quyết để gói bánh chưng, bánh tét thật xanh và ngon không? Bí quyết của Shinhan đây: Sau khi luộc được một nửa thời gian, bạn hãy vớt bánh ra và thay nước luộc mới nhé. Còn bạn có bí quyết gì nào? Comment chia sẻ cùng mọi người ngay nhé *** Tet will come soon next week. Have you prepared for your Chung cakes, Tet cakes yet? Do you know how to make a green and delicious Chung cake, Tet cake? Shinhan's secret here: After half of boiling time, you take the cake out and pour the new water in. What's your secret? Comment to share with us! See Translation"
sentiment,Tối nay có ai muốn chúc ngủ ngon không nè See Translation
advertisement,"Tin hot cho các tín đồ phim ảnh: LOTTE CINEMA chính thức trở thành đối tác mới của chương trình ưu đãi mua 01 tặng 01 bằng thẻ tín dụng Shinhan. Bạn chỉ cần soạn tin “SHINHAN 2D” hoặc “SHINHAN 3D” gửi đến 6089 để nhận được mã ưu đãi mua 01 tặng 01 vé xem phim. Sau đó, bạn xuất trình mã này tại quầy mua vé tại các cụm rạp Lotte trên toàn quốc. Chi tiết xem tại: http://bit.ly/1CWgekp Nói nhỏ: Chương trình ưu đãi mua 01 tặng 01 bằng thẻ tín dụng Shinhan tại CGV vẫn áp dụng song song với chương trình này nhé! Với thẻ Shinhan, bạn tha hồ xem phim Tết với thật nhiều lựa chọn mà không cần lo về giá *** Hot news for movie crazy fans: LOTTE CINEMA offers hot promotion for Shinhan creadit card holders: buy 01 get 01 free. Text “SHINHAN 2D” or “SHINHAN 3D” to 6089 to get the promotion code. Then, show it when buying tickets at any Lotte cinemas nationwide. More details at: http://bit.ly/1NCqg8L Notice: The “Buy 01 get 01 free” promotion for Shinhan creadit card holders is still available at CGV Cinemas. Now you have more choice to enjoy interesting films during Tet See Translation"
sentiment,"Nhân Tố Bí Ẩn 2016 là một cuộc thi tìm kiếm tài năng, tạo cơ hội cho những người đam mê ca hát tỏa sáng trên sân khấu biểu diễn chuyên nghiệp. Sân chơi âm nhạc duy nhất quy tụ các thí sinh đơn ca và nhóm ca. Tất cả các thí sinh tham gia chương trình Nhân Tố Bí Ẩn 2016 sẽ phải trải qua rất nhiều thử thách để có thể đạt được ngôi vị cao nhất. Ban tổ chức chương trình Nhân Tố Bí Ẩn 2016 trân trọng kí...            See More See Translation"
sentiment,"Những tháng đầu năm luôn là thời điểm tuyệt nhất cho một chuyến du lịch biển đảo, bởi thời tiết khá dễ chịu. Bạn có đoán ra được tên của hòn đảo trong hình không? Gợi ý: Đây là một trong mười hòn đảo từng được tạp chí du lịch Lonely Planet bình chọn là đẹp nhất thế giới vào năm 2011 *** The first months of the year are always the best time to visit islands thanks to the nice weather. Can you guess the name of the island in this picture? Hint: This was one of the ten most beautiful islands in the world voted by Lonely Planet Magazine in 2011 See Translation"
sentiment,‪BeU‬ ngày 17.1.2016 tại Đà Nẵng nhé cả nhà
sentiment,"""Nếu luôn cố gắng trở nên BÌNH THƯỜNG, bạn sẽ không bao giờ biết được mình TUYỆT DIỆU đến thế nào"" - Maya Angelou. *** ""If you are always try to be NORMAL, you will never know how AMAZING you can be"" -Maya Angelou. See Translation"
advertisement,"Ngày 24-01 vừa qua, Ngân hàng Shinhan – Ngân hàng hàng đầu Hàn Quốc, đã kết hợp cùng Phú Mỹ Hưng tổ chức sự kiện mở bán dự án căn hộ cao cấp Hưng Phúc Happy Residence. Ngân hàng Shinhan đã dành những ưu đãi lãi suất vô cùng hấp dẫn cho khách mua căn hộ, cụ thể chỉ 6%/năm (cố định năm đầu) và 7,8%/năm (cố định 3 năm đầu). Cũng tại sự kiện này, đại diện của Ngân hàng Shinhan đã trao tặng hai tivi Samsung cho hai khách mời trúng giải bốc thăm may mắn. Xem thêm thông tin về lãi suất vay mua nhà ưu đãi của Ngân hàng Shinhan tại đây: http://bit.ly/1Zk0mx6 *** On 24th January, Shinhan Bank Vietnam – The leading Korean bank, joined Phu My Hung to host Hung Phuc Happy Residence launching event. To support customers, Shinhan Vietnam offered the best interest rate: 6% per year (Fixed rate for the 1st year) and 7.8% per year (Fixed rate for the first 03 years). Also at this event, Shinhan Vietnam’s representative awarded 02 Samsung TV to winners of the lucky draw. For more information about Shinhan’s attractive interest rate: http://bit.ly/1nmSCyC See Translation"
sentiment,"Đêm chung kết BeU+ with Honda đang chờ đón bạn. Đến với chúng tôi vào ngày 16-17/1 tại công viên Biển Đông, quận Sơn Trà TP. Đà Nẵng nhé! BeUpluswithHonda Finalevent Đà_Nẵng OfficialTrailer"
sentiment,Có ai muốn chúc ngủ ngon không nè  Cả nhà đã ai khò khò chưa nhỉ ?!? [Ad] See Translation
advertisement,"Vẫn còn hơn 100 vé CGV cuối cùng dành tặng cho các fan yêu dấu của Ngân hàng Shinhan - Ngân hàng hàng đầu Hàn Quốc. Hãy nhanh tay làm ngay 03 bước sau: 1. Cài đặt ứng dụng Sunny Club và đăng ký thành viên. Tải về tại: https://goo.gl/wLghKX 2. Chia sẻ bài viết này trên trang Facebook cá nhân của bạn dưới chế độ công khai 3. Chụp lại hình ảnh chia sẻ ở bước 2 và gửi về shinhanvietnam@shinhan.com bằng email bạn đã đăng ký Sunny Club, kèm theo họ tên và địa chỉ nhận quà. Điều kiện và điều khoản áp dụng: http://bit.ly/1ZfBfM6 Ứng dụng Sunny Club chuyên cung cấp các thông tin ""nóng hổi"" về xu hướng, thời trang, làm đẹp... theo phong cách Hàn Quốc và kết nối trực tiếp với Sunny Bank cung cấp dịch vụ đăng ký thẻ tín dụng, đăng ký vay và một số tiện ích khác. *Mỗi người dùng sẽ nhận được tối đa một vé xem phim. More than 100 final movie tickets at CGV cinemas are still available. Follow these simple steps: 1. Install Sunny Club app and then Sign up. Download here: https://goo.gl/wLghKX 2. Share this post on your Facebook page as a public post 3. Capture your sharing at the 2nd step and send to shinhanvietnam@shinhan.com via email which is used to sign up in step 1 (enclose personal infomation) Terms and Conditions here: http://bit.ly/1ZfBfM6 Sunny Club provides interesting information about trend, fashion, beauty... and connects directly to Sunny Bank to offer convenient services, such as applying for credit card, personal loan and others. * One user can receive maximum 01 ticket. See Translation"
sentiment,"Tối thứ Bảy tuần trước, 23.01.2016, Ngân hàng Shinhan – Ngân hàng hàng đầu Hàn Quốc, đã tổ chức dạ tiệc Annual Performance Awards Ceremony 2015 tại khách sạn InterContinential Sài Gòn, Q. 1, TP. HCM. Đây là dạ tiệc thường niên của Ngân hàng Shinhan để vinh danh những cá nhân và phòng ban xuất sắc nhất trong năm. Hơn 600 nhân viên trên toàn quốc của Ngân hàng Shinhan đã cùng họp mặt, dùng tiệc tối, thưởng thức những màn trình diễn đặc sắc và trải qua những khoảnh khắc đáng nhớ bên nhau. Đây cũng được xem như một sự kiện “tạo đà” cho năm mới, thắt chặt thêm tình đoàn kết và truyền lửa cho toàn thể nhân viên, để mọi người cùng phấn đấu cho một năm 2016 thành công hơn nữa. Chúc mừng Shinhan và chúc cho năm 2016 của ngân hàng thật nhiều thuận lợi và may mắn! *** Last Saturday evening, Jan 23th 2016, Shinhan Bank – The leading bank in Korea, has organized the Annual Performance Awards Ceremony 2015 at InterContintential Saigon, District 1, HCMC. This is the annual Gala Dinner of Shinhan Bank to honor individuals and departments reaching the best performance in this year. More than 600 Shinhan bank’s nationwide employees gathered in this Gala Dinner to enjoy excellent performances and memorable moments. This event was also to inspire the Shinhan staff to strive for an even more successful 2016. All best wishes to Shinhan Bank Vietnam! See Translation"
other topics,[ad]
advertisement,"Bạn mong muốn lãi suất ổn định khi quyết định vay mua nhà? Gói vay với lãi suất chỉ 7%/năm (cố định năm đầu), 7.7%/năm (cố định 2 năm đầu) và 8.1%/năm (cố định 3 năm đầu) chính là giải pháp cực kỳ an toàn và tiết kiệm . Liên hệ ngay tổng đài 18001560 để được tư vấn chi tiết hoặc tìm hiểu thêm tại: http://bit.ly/1Zk0mx6 *** Looking for stable interest mortgage loan? Here are our solutions: - Fixed IR of 7% per year for the first year - Fixed IR of 7.7% per year for the first 2 years - Fixed IR of 8.1% per year for the first 3 years Contact hotline 18001560 or click: http://bit.ly/1nmSCyC for more details. See Translation"
sentiment,"Chung kết toàn quốc ctr BeU sẽ được diễn ra lúc 19h ngày chủ nhật 17.1 tại Đà Nẵng nhé cả nhà, vậy là sắp kết thúc chuỗi 30 show vòng quanh các tỉnh thành để tìm kiếm những tài năng âm nhạc và vũ đạo rồi, chỉ còn 1 show nữa thôi nên chúng mình sẽ quẩy hết mình cùng Đà Nẵng nhé ‪hondabeu‬ ‪teamnoo‬"
advertisement,"Cơ hội tăng điểm thưởng cho chủ thẻ Shinhan lên đến 10 lần vô cùng dễ dàng, chỉ cần soạn tin SHINHAN_Lixi_[Số CMND/Hộ chiếu] gửi 6089 để đăng ký tham gia chương trình: - 100 khách hàng hợp lệ đầu tiên: nhận được 100.000 điểm tích lũy Shinhan - 200 khách hàng hợp lệ tiếp theo: nhận được 50.000 điểm tích lũy Shinhan - Các khách hàng hợp lệ tiếp theo: nhận được 10.000 điểm tích lũy Shinhan Nhân điểm thưởng cho mỗi giao dịch thật dễ dàng! - Từ 02 giao dịch: tặng 2x điểm thưởng - Từ 03 giao dịch: tặng 3x điểm thưởng - Từ 05 giao dịch: tặng 5x điểm thưởng - Từ 10 giao dịch: tặng 10x điểm thưởng Vui tết Shinhan, nhận lì xì may mắn nhé! *** Increasing your Shinhan Points to 10 times by texting SHINHAN_Lixi_[ID Number] and send to 6089. Details as following: - The first 100 valid customers: 100.000 Shinhan Points - The next 200 valid customers: 50.000 Shinhan Points - Other valid customers: 10.000 Shinhan Points Increasing Shinhan Points by transactions: - With 2 transactions: double Shinhan Points - With 3 transactions: tripple Shinhan Points - With 5 transactions: 5 times Shinhan Points - From 10 transactions: 10 times Shinhan Points Enjoy Lunar New Year with Shinhan to receive lucky points! See Translation"
sentiment,[Ad] Hôn cả nhà cái nào  Hôm nay có ai muốn chúc ngủ ngon không nhỉ ??? See Translation
sentiment,Mỗi ngày ăn một quả táo và bạn sẽ yên tâm không cần đến bác sĩ. Nhớ ăn táo ngay hôm nay nhé! *** One apple a day keeps the doctor away. Don't forget to have it today! See Translation
advertisement,"Tin vui cho phái đẹp với ưu đãi giảm giá lên đến 50% từ các thương hiệu mỹ phẩm nổi tiếng: O Hui, Isa Knox, Beyond, Essance, E'Z Up. Bất ngờ hơn nữa, chủ thẻ Shinhan còn được giảm thêm 5% trên tổng hóa đơn. Chỉ trong 3 ngày duy nhất 21, 22 và 23/1, các bạn nhớ ghé qua tầng 3A, tòa nhà Empress, 138-142 Hai Bà Trưng, P. Đa Kao, Quận 1, TP. HCM, để rinh về những món đồ yêu thích nhé! Tết này càng đẹp sẽ càng vui! *** Hot news for ladies: Sale up to 50% from O Hui, Isa Knox, Beyond, Essance, E’Z Up. Extra more 5% for Shinhan Card Holders. Only in three days: Jan 21, 22 and 23. Location: 3A-F, Empress Tower, 138-142 Hai Ba Trung St., Da Kao Ward, Dist.1. Be more beautiful, be happier! See Translation"
sentiment,Quả thật không khí sôi động của 2 đêm diễn ở Đà Nẵng và Quy Nhơn thật đáng nhớ. Tuần này Noo sẽ có mặt ở quảng trường 2/4 tại Nha Trang vào lúc 7g tối ngày 16/1 cho điểm dừng chân tiếp theo của ‪TigerRemix‬ ... C yaaaaa
sentiment,Quậy ghê không chứ  [Ad] See Translation
advertisement,"Hàng nghìn quà tặng giá trị sẽ được Ngân hàng Shinhan - Ngân hàng hàng đầu Hàn Quốc gửi đến các khách hàng như một lời chúc xuân cho Tết Nguyên Đán sắp đến. Bạn thích bao lì xì may mắn, gối tựa cổ xinh xắn hay ví da hộ chiếu cao cấp? Xem ngay thể lệ rinh quà tại đây nhé: http://bit.ly/1Ko5wl1 hoặc liên hệ chi nhánh Shinhan gần nhất. Comment cho Shinhan biết món quà yêu thích nhất của bạn nhé *** Thousands of valued gifts will be offerred to our beloved customers as greetings for the up coming Lunar New Year Festival. Which of them do you love most? Money lucky envelopes, neck pillows or premium passport covers? Comment now  See more details at: http://bit.ly/1PCjXnd or contact your nearest Shinhan branch. See Translation"
advertisement,"01 phần kem 03 viên vô cùng hấp dẫn từ Baskin Robbins trị giá 125.000 VNĐ đang chờ các chủ thẻ mới của Shinhan. Bạn chỉ cần: 1. Mở và kích hoạt thẻ tín dụng Shinhan 2. Soạn tin SH_KEM_[Số CMND/Hộ chiếu] gửi 6089 để nhận mã đổi kem 3. Trong cùng ngày, sử dụng thẻ tín dụng Shinhan tại các cửa hàng Baskin Robbins, xuất trình mã đổi kem trên tin nhắn để nhận phần kem miễn phí (hóa đơn thanh toán thẻ tối thiểu là 50.000 VNĐ) Chi tiết liên hệ 18001560 hoặc truy cập: http://bit.ly/1RSkrdv *** 3 scoops of Baskin Robbins ice cream valued VND 125,000 have been waiting for new Shinhan Card holders. You just need to: 1. Apply and activate your new Shinhan credit card 2. Text SH_KEM_[ID Number] and send to 6089 to get the promotion code 3. Use your Shinhan credit card at Baskin Robbins and present the promotion code to get your free ice cream. (Credit card billing statement should be at least 50,000 VND) Contact 18001560 or click: http://bit.ly/1Q8CkD8 for more information. See Translation"
sentiment,Đọc sách là cách đơn giản nhất để giúp thời gian của bạn trở nên ý nghĩa hơn. Comment tên quyển sách bạn đã đọc gần đây nhất nhé *** Reading is the most simple way to make your time meaningful. Comment the name of your latest book See Translation
